column_name,count_32,mean_32,std_32,min_32,25%_32,50%_32,75%_32,max_32,count_64,mean_64,std_64,min_64,25%_64,50%_64,75%_64,max_64,count_64_abs,mean_64_abs,std_64_abs,min_64_abs,25%_64_abs,50%_64_abs,75%_64_abs,max_64_abs,filepath
smoke,405184.0,0.01926361210644245,0.004086129833012819,0.006692096125334501,0.017024045810103416,0.019950120709836483,0.021838173270225525,0.04659011587500572,405184.0,0.01926361178485164,0.004086130060122185,0.006692096317386558,0.017024045769116536,0.019950120535005215,0.02183817387958679,0.04659011562630793,405184.0,0.01926361178485164,0.004086130060122185,0.006692096317386558,0.017024045769116536,0.019950120535005215,0.02183817387958679,0.04659011562630793,garystafford-environmental-sensor-data-132k/iot_telemetry_data.csv
temp,405184.0,22.45398712158203,2.6983470916748047,0.0,19.899999618530273,22.200000762939453,23.600000381469727,30.600000381469727,405184.0,22.453987345642837,2.698346951263276,0.0,19.899999618530273,22.2,23.60000038146973,30.60000038146973,405184.0,22.453987345642837,2.698346951263276,0.0,19.899999618530273,22.2,23.60000038146973,30.60000038146973,garystafford-environmental-sensor-data-132k/iot_telemetry_data.csv
Rating,271.0,4.067417144775391,0.290748655796051,3.0,3.915000081062317,4.099999904632568,4.25,5.0,271.0,4.067416974169742,0.29074866250397,3.0,3.915,4.1,4.25,5.0,271.0,4.067416974169742,0.29074866250397,3.0,3.915,4.1,4.25,5.0,thomaskonstantin-top-270-rated-computer-science-programing-books/prog_book.csv
Price,271.0,54.5418586730957,35.71148681640625,9.323529243469238,30.7514705657959,46.31764602661133,67.85441207885742,235.64999389648438,271.0,54.541860212479705,35.71148465414706,9.323529412000001,30.75147059,46.31764706,67.85441176500001,235.65,271.0,54.541860212479705,35.71148465414706,9.323529412000001,30.75147059,46.31764706,67.85441176500001,235.65,thomaskonstantin-top-270-rated-computer-science-programing-books/prog_book.csv
meanfreq,3168.0,0.18090662360191345,0.02991783805191517,0.03936334326863289,0.1636621356010437,0.1848384067416191,0.19914605468511581,0.2511237561702728,3168.0,0.18090661037084205,0.029917837898324983,0.0393633425835608,0.1636621363172535,0.18483840942471752,0.19914605089620624,0.251123758720282,3168.0,0.18090661037084205,0.029917837898324983,0.0393633425835608,0.1636621363172535,0.18483840942471752,0.19914605089620624,0.251123758720282,primaryobjects-voicegender/voice.csv
sd,3168.0,0.057125966995954514,0.016652246937155724,0.018363242968916893,0.04195354599505663,0.059155119583010674,0.06702042557299137,0.11527324467897415,3168.0,0.05712596490692432,0.01665224708154593,0.018363242444455002,0.04195354557943337,0.05915511912795825,0.06702042291710733,0.115273246743733,3168.0,0.05712596490692432,0.01665224708154593,0.018363242444455002,0.04195354557943337,0.05915511912795825,0.06702042291710733,0.115273246743733,primaryobjects-voicegender/voice.csv
median,3168.0,0.18562066555023193,0.03636014461517334,0.010974576696753502,0.16959251835942268,0.19003237783908844,0.21061811968684196,0.2612244784832001,3168.0,0.1856206764735691,0.03636014631490522,0.0109745762711864,0.169592523364486,0.19003237922971,0.21061812683284453,0.261224489795918,3168.0,0.1856206764735691,0.03636014631490522,0.0109745762711864,0.169592523364486,0.19003237922971,0.21061812683284453,0.261224489795918,primaryobjects-voicegender/voice.csv
Q25,3168.0,0.14045558869838715,0.048679716885089874,0.00022875817376188934,0.11108651384711266,0.1402864158153534,0.17593877390027046,0.2473469376564026,3168.0,0.14045559048531847,0.04867971585884491,0.000228758169934641,0.11108651260717348,0.1402864183481785,0.17593877157505947,0.24734693877551,3168.0,0.14045559048531847,0.04867971585884491,0.000228758169934641,0.11108651260717348,0.1402864183481785,0.17593877157505947,0.24734693877551,primaryobjects-voicegender/voice.csv
Q75,3168.0,0.22476497292518616,0.02363927848637104,0.04294627532362938,0.20874661207199097,0.22568421065807343,0.24366048723459244,0.27346938848495483,3168.0,0.2247649614149717,0.023639278282338538,0.042946273830156,0.20874661552346574,0.22568421491103252,0.24366048246991776,0.273469387755102,3168.0,0.2247649614149717,0.023639278282338538,0.042946273830156,0.20874661552346574,0.22568421491103252,0.24366048246991776,0.273469387755102,primaryobjects-voicegender/voice.csv
IQR,3168.0,0.08430937677621841,0.04278305545449257,0.014557731337845325,0.04255973361432552,0.0942799523472786,0.11417508497834206,0.25222519040107727,3168.0,0.08430937092965324,0.042783054382400786,0.0145577312626604,0.04255973443743167,0.09427995391705071,0.11417508655899199,0.252225201072386,3168.0,0.08430937092965324,0.042783054382400786,0.0145577312626604,0.04255973443743167,0.09427995391705071,0.11417508655899199,0.252225201072386,primaryobjects-voicegender/voice.csv
skew,3168.0,3.140167474746704,4.240528583526611,0.14173541963100433,1.6495687067508698,2.1971006393432617,2.931693971157074,34.7254524230957,3168.0,3.1401675201148183,4.240528713336011,0.141735424138914,1.6495686948546575,2.197100657225325,2.931694047251905,34.7254532660205,3168.0,3.1401675201148183,4.240528713336011,0.141735424138914,1.6495686948546575,2.197100657225325,2.931694047251905,34.7254532660205,primaryobjects-voicegender/voice.csv
kurt,3168.0,36.56846237182617,134.92864990234375,2.068455457687378,5.669546961784363,8.318463325500488,13.648905515670776,1309.6129150390625,3168.0,36.568460791304595,134.92866123600706,2.06845549084691,5.669546855819336,8.31846328859801,13.64890531977815,1309.61288737064,3168.0,36.568460791304595,134.92866123600706,2.06845549084691,5.669546855819336,8.31846328859801,13.64890531977815,1309.61288737064,primaryobjects-voicegender/voice.csv
sp.ent,3168.0,0.8951270580291748,0.0449795164167881,0.7386506795883179,0.8618109822273254,0.901766836643219,0.9287134557962418,0.9819965958595276,3168.0,0.8951270643324529,0.04497951839577633,0.738650686223529,0.8618109811112953,0.9017668303293546,0.928713456703973,0.9819965889641898,3168.0,0.8951270643324529,0.04497951839577633,0.738650686223529,0.8618109811112953,0.9017668303293546,0.928713456703973,0.9819965889641898,primaryobjects-voicegender/voice.csv
sfm,3168.0,0.4082164466381073,0.17752110958099365,0.03687647357583046,0.25804053246974945,0.3963351547718048,0.5336761474609375,0.8429359197616577,3168.0,0.4082164114450192,0.17752110501602558,0.0368764745063272,0.25804052153555723,0.396335156832049,0.5336761646186893,0.8429359314467679,3168.0,0.4082164114450192,0.17752110501602558,0.0368764745063272,0.25804052153555723,0.396335156832049,0.5336761646186893,0.8429359314467679,primaryobjects-voicegender/voice.csv
mode,3168.0,0.16528180241584778,0.07720301300287247,0.0,0.11801577731966972,0.18659863620996475,0.22110413759946823,0.2800000011920929,3168.0,0.16528179675188448,0.07720301385502314,0.0,0.11801577569956626,0.18659863945578248,0.22110413455849623,0.28,3168.0,0.16528179675188448,0.07720301385502314,0.0,0.11801577569956626,0.18659863945578248,0.22110413455849623,0.28,primaryobjects-voicegender/voice.csv
centroid,3168.0,0.18090662360191345,0.02991783805191517,0.03936334326863289,0.1636621356010437,0.1848384067416191,0.19914605468511581,0.2511237561702728,3168.0,0.18090661037084205,0.029917837898324983,0.0393633425835608,0.1636621363172535,0.18483840942471752,0.19914605089620624,0.251123758720282,3168.0,0.18090661037084205,0.029917837898324983,0.0393633425835608,0.1636621363172535,0.18483840942471752,0.19914605089620624,0.251123758720282,primaryobjects-voicegender/voice.csv
meanfun,3168.0,0.142806738615036,0.03230443224310875,0.055565349757671356,0.11699848435819149,0.14051851630210876,0.1695806235074997,0.23763638734817505,3168.0,0.1428067342792263,0.032304432576342926,0.0555653493134555,0.11699848564363499,0.14051851802812348,0.1695806198924485,0.237636387269209,3168.0,0.1428067342792263,0.032304432576342926,0.0555653493134555,0.11699848564363499,0.14051851802812348,0.1695806198924485,0.237636387269209,primaryobjects-voicegender/voice.csv
minfun,3168.0,0.03680180758237839,0.019219951704144478,0.009775171056389809,0.0182232353836298,0.046109508723020554,0.04790419340133667,0.20408163964748383,3168.0,0.03680180833715758,0.019219952147409795,0.00977517106549365,0.0182232346241458,0.0461095100864553,0.0479041916167665,0.204081632653061,3168.0,0.03680180833715758,0.019219952147409795,0.00977517106549365,0.0182232346241458,0.0461095100864553,0.0479041916167665,0.204081632653061,primaryobjects-voicegender/voice.csv
maxfun,3168.0,0.25884222984313965,0.030077310279011726,0.10309278219938278,0.2539682686328888,0.2711864411830902,0.2774566411972046,0.27911391854286194,3168.0,0.2588422457695612,0.030077309423455136,0.103092783505155,0.253968253968254,0.271186440677966,0.277456647398844,0.279113924050633,3168.0,0.2588422457695612,0.030077309423455136,0.103092783505155,0.253968253968254,0.271186440677966,0.277456647398844,0.279113924050633,primaryobjects-voicegender/voice.csv
meandom,3168.0,0.8292109966278076,0.5252050161361694,0.0078125,0.41982797533273697,0.7657948434352875,1.177165925502777,2.9576823711395264,3168.0,0.8292109597054732,0.5252050333136572,0.0078125,0.41982797475961553,0.7657948369565215,1.177165904471545,2.9576822916666696,3168.0,0.8292109597054732,0.5252050333136572,0.0078125,0.41982797475961553,0.7657948369565215,1.177165904471545,2.9576822916666696,primaryobjects-voicegender/voice.csv
mindom,3168.0,0.052647046744823456,0.06329947710037231,0.0048828125,0.0078125,0.0234375,0.0703125,0.458984375,3168.0,0.05264704540522412,0.0632994781220578,0.0048828125,0.0078125,0.0234375,0.0703125,0.458984375,3168.0,0.05264704540522412,0.0632994781220578,0.0048828125,0.0078125,0.0234375,0.0703125,0.458984375,primaryobjects-voicegender/voice.csv
maxdom,3168.0,5.047276496887207,3.5211565494537354,0.0078125,2.0703125,4.9921875,7.0078125,21.8671875,3168.0,5.047276737714054,3.5211566115202095,0.0078125,2.0703125,4.9921875,7.0078125,21.8671875,3168.0,5.047276737714054,3.5211566115202095,0.0078125,2.0703125,4.9921875,7.0078125,21.8671875,primaryobjects-voicegender/voice.csv
dfrange,3168.0,4.994629859924316,3.5200390815734863,0.0,2.044921875,4.9453125,6.9921875,21.84375,3168.0,4.9946296923088305,3.5200391199667482,0.0,2.044921875,4.9453125,6.9921875,21.84375,3168.0,4.9946296923088305,3.5200391199667482,0.0,2.044921875,4.9453125,6.9921875,21.84375,primaryobjects-voicegender/voice.csv
modindx,3168.0,0.17375150322914124,0.11945439130067825,0.0,0.09976580552756786,0.13935702294111252,0.2091832496225834,0.932374119758606,3168.0,0.17375150614906737,0.11945438941131424,0.0,0.09976580594371096,0.13935702262536853,0.20918324912149405,0.9323741007194251,3168.0,0.17375150614906737,0.11945438941131424,0.0,0.09976580594371096,0.13935702262536853,0.20918324912149405,0.9323741007194251,primaryobjects-voicegender/voice.csv
Col1,310.0,60.49666213989258,17.236520767211914,26.147920608520508,46.43029308319092,58.69103813171387,72.87769508361816,129.83404541015625,310.0,60.49665292951613,17.23652032170886,26.14792141,46.43029421,58.691038135,72.87769551,129.8340406,310.0,60.49665292951613,17.23652032170886,26.14792141,46.43029421,58.691038135,72.87769551,129.8340406,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col2,310.0,17.542821884155273,10.008330345153809,-6.554948329925537,10.66706919670105,16.357688903808594,22.120394229888916,49.431861877441406,310.0,17.542821967970966,10.008330258206358,-6.554948347000001,10.66706906,16.35768863,22.120394740000002,49.4318636,310.0,17.683834876958063,9.756187033383378,0.261499046,10.66706906,16.35768863,22.120394740000002,49.4318636,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col3,310.0,51.93093490600586,18.55406379699707,14.0,37.0,49.56239891052246,63.0,125.74238586425781,310.0,51.93092960345161,18.554063962761177,14.0,37.0,49.56239828,62.99999999,125.7423855,310.0,51.93092960345161,18.554063962761177,14.0,37.0,49.56239828,62.99999999,125.7423855,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col4,310.0,42.95383071899414,13.423102378845215,13.366930961608887,33.347121238708496,42.4049129486084,52.69588756561279,121.4295654296875,310.0,42.95383096141936,13.423102164839571,13.3669307,33.3471220125,42.404912075,52.695888355,121.42956559999999,310.0,42.95383096141936,13.423102164839571,13.3669307,33.3471220125,42.404912075,52.695888355,121.42956559999999,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col5,310.0,117.92066192626953,13.317377090454102,70.08257293701172,110.70919990539551,118.26818084716797,125.46767234802246,163.071044921875,310.0,117.92065502380645,13.317377044904575,70.08257486,110.7091963,118.2681783,125.46767442500001,163.0710405,310.0,117.92065502380645,13.317377044904575,70.08257486,110.7091963,118.2681783,125.46767442500001,163.0710405,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col6,310.0,26.296693801879883,37.55902862548828,-11.058178901672363,1.603726714849472,11.76793384552002,41.287352561950684,418.5430908203125,310.0,26.296694437867743,37.55902655487236,-11.05817866,1.6037266737500002,11.767933769999999,41.287351962500004,418.54308210000005,310.0,27.48047690274516,36.6989643227089,0.153549242,3.121643447,11.767933769999999,41.287351962500004,418.54308210000005,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col7,310.0,0.47297924757003784,0.2857867479324341,0.0032202641014009714,0.22436704114079475,0.47598856687545776,0.7048461735248566,0.9988266825675964,310.0,0.4729792534451613,0.28578674082869,0.003220264,0.2243670405,0.47598857099999997,0.7048461815,0.9988266840000001,310.0,0.4729792534451613,0.28578674082869,0.003220264,0.2243670405,0.47598857099999997,0.7048461815,0.9988266840000001,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col8,310.0,21.32152557373047,8.639423370361328,7.0269999504089355,13.054400205612183,21.907150268554688,28.9540753364563,36.743900299072266,310.0,21.321526129032257,8.639423372673225,7.027,13.0544,21.90715,28.954075,36.7439,310.0,21.321526129032257,8.639423372673225,7.027,13.0544,21.90715,28.954075,36.7439,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col9,310.0,13.064510345458984,3.3997128009796143,7.037799835205078,10.417800188064575,12.93844985961914,15.889524936676025,19.323999404907227,310.0,13.06451129032258,3.399712849977083,7.0378,10.4178,12.93845,15.889525,19.324,310.0,13.06451129032258,3.399712849977083,7.0378,10.4178,12.93845,15.889525,19.324,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col10,310.0,11.933316230773926,2.8932652473449707,7.030600070953369,9.54114031791687,11.953835010528564,14.3718101978302,16.82107925415039,310.0,11.933316741935485,2.893265303802674,7.0306,9.54114,11.953835,14.37181,16.82108,310.0,11.933316741935485,2.893265303802674,7.0306,9.54114,11.953835,14.37181,16.82108,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col11,310.0,-14.053140640258789,12.225582122802734,-35.287376403808594,-24.289522647857666,-14.622855186462402,-3.4970942735671997,6.972071170806885,310.0,-14.053139487096773,12.225582016950819,-35.287375,-24.28952225,-14.6228555,-3.49709425,6.972071000000001,310.0,15.183786383870968,10.784305111136435,0.029027999999999998,5.0826270000000005,14.6228555,24.28952225,35.287375,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
Col12,310.0,25.64598274230957,10.450557708740234,7.007900238037109,17.189074516296387,24.931949615478516,33.97959899902344,44.34120178222656,310.0,25.64598064516129,10.450558176100039,7.0079,17.189075000000003,24.93195,33.9796,44.3412,310.0,25.64598064516129,10.450558176100039,7.0079,17.189075000000003,24.93195,33.9796,44.3412,sammy123-lower-back-pain-symptoms-dataset/Dataset_spine.csv
points,31726.0,10.623804092407227,28.818180084228516,0.0,0.0,0.0,8.0,397.0,31726.0,10.623804135409443,28.818180640232068,0.0,0.0,0.0,8.0,397.0,31726.0,10.623804135409443,28.818180640232068,0.0,0.0,0.0,8.0,397.0,cjgdev-formula-1-race-data-19502017/driverStandings.csv
lat,73.0,33.87236404418945,23.385971069335938,-37.849700927734375,33.5786018371582,41.36640167236328,47.21969985961914,57.26530075073242,73.0,33.87236479452054,23.385972386137812,-37.8497,33.5786,41.3664,47.2197,57.2653,73.0,39.713142876712325,10.54218604308074,1.2914,34.6943,41.3664,47.2197,57.2653,cjgdev-formula-1-race-data-19502017/circuits.csv
lng,73.0,1.722826361656189,65.37419128417969,-118.18900299072266,-9.394169807434082,3.9308300018310547,14.764699935913086,144.96800231933594,73.0,1.7228260273972618,65.37418801224703,-118.189,-9.394169999999999,3.9308300000000003,14.7647,144.968,73.0,45.10275416438356,47.0561556997533,0.22423099999999999,5.79167,14.7647,81.3483,144.968,cjgdev-formula-1-race-data-19502017/circuits.csv
points,11896.0,27.14307403564453,62.875240325927734,0.0,0.0,6.0,25.0,765.0,11896.0,27.143073301950235,62.87523925663951,0.0,0.0,6.0,25.0,765.0,11896.0,27.143073301950235,62.87523925663951,0.0,0.0,6.0,25.0,765.0,cjgdev-formula-1-race-data-19502017/constructorStandings.csv
points,11142.0,3.1926493644714355,6.406737804412842,0.0,0.0,0.0,4.0,66.0,11142.0,3.1926494345718903,6.406737937219099,0.0,0.0,0.0,4.0,66.0,11142.0,3.1926494345718903,6.406737937219099,0.0,0.0,0.0,4.0,66.0,cjgdev-formula-1-race-data-19502017/constructorResults.csv
points,23777.0,1.6014026403427124,3.665153741836548,0.0,0.0,0.0,1.0,50.0,23777.0,1.6014026159734198,3.665153755197882,0.0,0.0,0.0,1.0,50.0,23777.0,1.6014026159734198,3.665153755197882,0.0,0.0,0.0,1.0,50.0,cjgdev-formula-1-race-data-19502017/results.csv
Pay (USD millions),1547.0,46.166839599609375,38.949283599853516,1.5,26.0,39.0,55.0,620.0,1547.0,46.166839043309636,38.94928344669444,1.5,26.0,39.0,55.0,620.0,1547.0,46.166839043309636,38.94928344669444,1.5,26.0,39.0,55.0,620.0,slayomer-forbes-celebrity-100-since-2005/forbes_celebrity_100.csv
Start_Lat,3513617.0,36.54194641113281,4.883520126342773,24.555269241333008,33.637840270996094,35.9168701171875,40.32217025756836,49.002201080322266,3513617.0,36.54194510119405,4.8835201960816255,24.555269,33.637840000000004,35.91687,40.32217,49.002201,3513617.0,36.54194510119405,4.8835201960816255,24.555269,33.637840000000004,35.91687,40.32217,49.002201,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Start_Lng,3513617.0,-95.79142761230469,17.368770599365234,-124.62383270263672,-117.44176483154297,-91.02600860595703,-80.93299102783203,-67.11316680908203,3513617.0,-95.79151150026343,17.368771925722363,-124.623833,-117.44176499999999,-91.026009,-80.932991,-67.113167,3513617.0,95.79151150026343,17.368771925722363,67.113167,80.932991,91.026009,117.44176499999999,124.623833,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
End_Lat,1034799.0,37.557586669921875,4.861214637756348,24.570110321044922,33.994773864746094,37.797359466552734,41.0513916015625,49.07500076293945,1034799.0,37.557577707258986,4.8612147678378195,24.57011,33.994772,37.797358,41.051390999999995,49.075,1034799.0,37.557577707258986,4.8612147678378195,24.57011,33.994772,37.797358,41.051390999999995,49.075,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
End_Lng,1034799.0,-100.45599365234375,18.528793334960938,-124.4978256225586,-118.343994140625,-97.03437805175781,-82.10167694091797,-67.10924530029297,1034799.0,-100.45598055624068,18.528793146598698,-124.49782900000001,-118.34399199999999,-97.03438,-82.101678,-67.10924200000001,1034799.0,100.45598055624068,18.528793146598698,67.10924200000001,82.101678,97.03438,118.34399199999999,124.49782900000001,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Distance(mi),3513617.0,0.2816166579723358,1.550134301185608,0.0,0.0,0.0,0.009999999776482582,333.6300048828125,3513617.0,0.28161668673841517,1.5501343247484962,0.0,0.0,0.0,0.01,333.63000488299997,3513617.0,0.28161668673841517,1.5501343247484962,0.0,0.0,0.0,0.01,333.63000488299997,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Temperature(F),3447885.0,61.93513488769531,18.621055603027344,-89.0,50.0,64.0,75.9000015258789,170.60000610351562,3447885.0,61.935119007739516,18.62105659474772,-89.0,50.0,64.0,75.9,170.6,3447885.0,61.95867541985879,18.54252557171694,0.0,50.0,64.0,75.9,170.6,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Wind_Chill(F),1645368.0,53.55727767944336,23.773338317871094,-89.0,35.70000076293945,57.0,72.0,115.0,1645368.0,53.55729532846148,23.773336781939964,-89.0,35.7,57.0,72.0,115.0,1645368.0,53.855206434062175,23.09052067719479,0.0,35.7,57.0,72.0,115.0,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Pressure(in),3457735.0,29.744644165039062,0.8319758176803589,0.0,29.729999542236328,29.950000762939453,30.09000015258789,57.7400016784668,3457735.0,29.744628810478517,0.8319758234849033,0.0,29.73,29.95,30.09,57.74,3457735.0,29.744628810478517,0.8319758234849033,0.0,29.73,29.95,30.09,57.74,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Visibility(mi),3437761.0,9.122642517089844,2.8858792781829834,0.0,10.0,10.0,10.0,140.0,3437761.0,9.122644290862572,2.885879326590243,0.0,10.0,10.0,10.0,140.0,3437761.0,9.122644290862572,2.885879326590243,0.0,10.0,10.0,10.0,140.0,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Wind_Speed(mph),3059008.0,8.219026565551758,5.262847423553467,0.0,5.0,7.0,11.5,984.0,3059008.0,8.219024631514532,5.262847339451441,0.0,5.0,7.0,11.5,984.0,3059008.0,8.219024631514532,5.262847339451441,0.0,5.0,7.0,11.5,984.0,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Precipitation(in),1487743.0,0.015982557088136673,0.19282619655132294,0.0,0.0,0.0,0.0,25.0,1487743.0,0.01598255881560189,0.19282619342581375,0.0,0.0,0.0,0.0,25.0,1487743.0,0.01598255881560189,0.19282619342581375,0.0,0.0,0.0,0.0,25.0,sobhanmoosavi-us-accidents/US_Accidents_June20.csv
Cumulative_solar_power,3304.0,17616.1171875,10577.158203125,0.10000000149011612,8089.5,17184.5,27116.5,36469.0,3304.0,17616.1164346247,10577.158536783343,0.1,8089.5,17184.5,27116.5,36469.0,3304.0,17616.1164346247,10577.158536783343,0.1,8089.5,17184.5,27116.5,36469.0,fvcoppen-solarpanelspower/PV_Elec_Gas3.csv
kWh electricity/day,3304.0,4.585048198699951,9.856725692749023,-24.0,-3.0,6.0,13.0,34.0,3304.0,4.585048426150121,9.85672568825195,-24.0,-3.0,6.0,13.0,34.0,3304.0,9.402845036319613,5.453788836425155,0.0,5.0,10.0,14.0,34.0,fvcoppen-solarpanelspower/PV_Elec_Gas3.csv
Gas/day,3304.0,8.343704223632812,6.334101676940918,0.0,2.0,8.0,13.0,29.0,3304.0,8.34370460048426,6.334101704326659,0.0,2.0,8.0,13.0,29.0,3304.0,8.34370460048426,6.334101704326659,0.0,2.0,8.0,13.0,29.0,fvcoppen-solarpanelspower/PV_Elec_Gas3.csv
frl_percent,4482.0,74.3192367553711,20.199703216552734,3.700000047683716,65.0,79.9000015258789,89.19999694824219,100.0,4482.0,74.31923248549755,20.19970304633098,3.7,65.0,79.9,89.2,100.0,4482.0,74.31923248549755,20.19970304633098,3.7,65.0,79.9,89.2,100.0,new-york-city-ny-school-demographics-and-accountability-snapshot/2006-2012-school-demographics-and-accountability-snapshot.csv
ell_percent,9963.0,13.419180870056152,14.074309349060059,0.0,4.0,9.199999809265137,18.299999237060547,100.0,9963.0,13.419180969587476,14.074309573601496,0.0,4.0,9.2,18.3,100.0,9963.0,13.419180969587476,14.074309573601496,0.0,4.0,9.2,18.3,100.0,new-york-city-ny-school-demographics-and-accountability-snapshot/2006-2012-school-demographics-and-accountability-snapshot.csv
